763930554	611594519491982
769848558	611594524624920
774731148	611594528811400
931059503	611594684745706
195246617	611594719891313
1085579028	611594839066653
1212505923	611594967479200
472200269	611595001022923
585587540	611595305489938
474045616	611595475087872
1160425611	611595679933591
397313105	611595702820171
2093814657	611595848308094
2300610427	611596056366452
1111294947	611596078790539
652983577	611596128091119
2394956513	611596150328855
